absolute_magnitude,estimated_diameter_min,estimated_diameter_max,relative_velocity,miss_distance,average_diameter,scaled_relative_velocity,momentum,velocity_distance_ratio,diameter_magnitude_ratio
22.16,0.0983003302,0.2198062205,78345.1359960012,46572864.55376742,0.15905327535,0.416918876416141,12461.050487905175,0.001682205652296808,0.007177494374999999
24.1,0.040230458,0.0899580388,38374.4521515222,33258697.731546532,0.0650942484,0.20151710234602996,2497.9561205651007,0.0011538170394183316,0.0027010061576763483
25.77,0.0186446818,0.041690776,46527.792657664,51638770.87260883,0.0301677289,0.24545540513949654,1403.6378352118181,0.0009010244022354164,0.001170653042297245
23.4,0.0555334912,0.1241766613,36595.7044787246,51034230.830393106,0.08985507625,0.1919314418696054,3288.3098163582654,0.000717081532988056,0.0038399605235042737
22.43,0.0868070458,0.1941064553,42424.0976384446,35851181.17172494,0.14045675055,0.22334061744104605,5958.750899311857,0.0011833389096787578,0.0062620040370040125
24.29,0.0368599699,0.0824213984,61957.4553176162,71690831.89314239,0.05964068415,0.32860576411730835,3695.185023335686,0.0008642312228984299,0.0024553595780156443
26.81,0.0115492818,0.0258249791,30598.9222352169,8094027.1638601,0.01868713045,0.159614818541628,571.8060514389038,0.003780432362747848,0.0006970209045132413
19.53,0.3300311834,0.7379721607,69843.8537114724,53967304.937983476,0.53400167205,0.3711055174782942,37296.734664341864,0.0012941882829193242,0.02734263553763441
25.31,0.0230438467,0.0515276076,43754.6033608993,45757329.1474997,0.037285727149999996,0.23051070475159288,1631.4222024709643,0.0009562315846682272,0.0014731618787040695
25.33,0.0228325794,0.0510551996,48094.209488601,43277352.535749875,0.0369438895,0.25389681599025726,1776.7871609367269,0.0011113020245143714,0.0014585033359652588
23.39,0.0557898221,0.1247498347,27030.4954006056,27019143.748340845,0.0902698284,0.1403845878604275,2440.0381813796566,0.0010004201336789383,0.003859334262505344
21.94,0.1087814834,0.2432427915,94436.6573784413,74053954.7513159,0.17601213745,0.5036359880560383,16621.997918812765,0.0012752412439764158,0.008022431059708294
25.4,0.022108281,0.0494356193,27718.9831743018,174858.397856294,0.035771950149999995,0.14409484431880498,991.5620843198126,0.15852245882455374,0.0014083444940944882
21.38,0.1407845434,0.3148038092,63248.127433339,40724553.371339984,0.22779417629999998,0.33556118836151766,14407.55509119489,0.001553071113060998,0.010654545196445276
21.32,0.1447288051,0.3236234466,58446.7190090161,49028388.22680237,0.23417612584999997,0.3096864273326997,13686.82622617494,0.0011920995391209905,0.010983870818480299
19.08,0.4060270583,0.907904103,71020.6631792273,29444380.24052983,0.65696558065,0.37744733659960805,46658.13122368913,0.002412027782519539,0.03443215831498952
20.59,0.2025606009,0.4529392731,21491.2841371304,38748629.14496628,0.327749937,0.11053381178303734,7043.767021993587,0.0005546334053968014,0.01591791826129189
18.62,0.5018281006,1.1221217459,140523.948910822,38468990.738425635,0.81197492325,0.7520001240509849,114101.9226316516,0.0036529148858188373,0.04360767579215897
24.11,0.0400456158,0.0895447192,93693.3349542386,50108053.58746273,0.0647951675,0.49963022799693246,6070.875331993495,0.0018698258712184564,0.002687481024471174
23.75,0.0472666667,0.1056914799,34108.6297552669,33486239.921522003,0.0764790733,0.17852861119094748,2608.5963952156185,0.001018586435359823,0.003220171507368421
25.3,0.0231502122,0.0517654482,15760.4556583268,15105588.03118004,0.0374578302,0.07965041168838728,590.3524719242345,0.0010433526735798052,0.001480546648221344
23.3,0.058150704,0.130028927,43871.5421591594,19769063.977253757,0.09408981549999999,0.23114088722985265,4127.865307455779,0.002219201789707287,0.004038189506437768
26.86,0.011286388,0.0252371308,49959.4795998916,43549038.61871707,0.0182617594,0.26394874536567736,912.3479962024287,0.0011472005165785537,0.0006798867982129561
18.71,0.4814541966,1.0765643117,19236.8976651666,55955652.19035601,0.77900925415,0.09838493668772835,14985.72130230131,0.00034378828433139223,0.041635983653126665
21.61,0.1266353563,0.283165265,35693.9691414266,53213618.960933015,0.20490031065,0.18707199557763188,7313.705365409824,0.0006707675560955827,0.009481735800555299
21.88,0.1118291378,0.250057554,65999.2201565753,48000690.14430303,0.1809433459,0.3503868104479991,11942.119721921457,0.0013749639840211429,0.00826980557129799
22.05,0.1034081995,0.2312277636,24178.2172112542,51979097.694257475,0.16731798155,0.12501367790756618,4045.4505012645222,0.00046515269182761037,0.007588117077097506
19.99,0.2670268771,0.5970902489,72661.6927857751,26776581.558222696,0.432058563,0.3862908352479505,31394.106570169457,0.0027136284229478786,0.021613735017508757
25.46,0.021505769,0.0480883614,96741.5249028391,71361409.46967506,0.034797065200000005,0.5160569052383307,3366.321149591516,0.0013556560278416205,0.001366734689709348
20.52,0.2091967709,0.4677782004,55970.1821184224,71103200.43441938,0.33848748565,0.2963403849717646,18945.206216637387,0.0007871682536997105,0.016495491503411307
24.98,0.0268259417,0.0599846292,28239.2244820313,4658455.53131524,0.04340528545,0.1468984215872226,1225.731599529197,0.006061928528071279,0.0017376014991993594
20.0,0.2658,0.5943468684,72661.3990132604,26776854.649134383,0.4300734342,0.38628925210964127,31249.73740740939,0.002713589776146816,0.02150367171
19.88,0.2809020939,0.6281161771,41969.2795665548,28363074.49434556,0.4545091355,0.22088960559582985,19075.420973352637,0.0014797154509791158,0.022862632570422536
21.9,0.1108038821,0.2477650126,86842.2223575007,64939915.37976366,0.17928444735,0.4627096235500994,15569.459842010325,0.0013372703344261233,0.008186504445205479
22.75,0.0749126183,0.1675097069,26239.1242873085,66234533.98540305,0.1212111626,0.1361198937056994,3180.47476047056,0.00039615473542987636,0.005327963191208792
26.22,0.0151549664,0.033887535,22256.4720598111,4806335.733531687,0.024521250700000004,0.114657404881513,545.7565310761735,0.004630652807821455,0.0009352116971777271
25.51,0.0210162379,0.0469937366,17524.3408446577,9817286.332362007,0.03400498725,0.08915597831491735,595.9149869872393,0.001785049376311855,0.0013330061642493139
20.36,0.2251930467,0.5035469604,69656.043555841,57885173.02742908,0.36437000355000004,0.37009340968277105,25380.57283772074,0.001203348628202843,0.017896365596758352
25.5,0.0211132445,0.0472106499,15868.071619951,61621458.7585153,0.0341619472,0.08023035345626664,542.0842248465846,0.00025750886038150203,0.0013396842039215687
20.63,0.1988634532,0.4446721997,55238.7897153936,9870635.326369928,0.32176782645,0.2923989157247838,17774.065302450814,0.005596275000436925,0.015597083201648087
21.45,0.1363185559,0.3048175575,37694.622966579,39295275.2752454,0.22056805670000001,0.19785350697019982,8314.22973577752,0.0009592660365030005,0.010282893086247087
21.44,0.1369477737,0.3062245314,39866.063247608,41092770.57660058,0.22158615255,0.2095553855430267,8833.767572352415,0.0009701478554066855,0.010335175025652985
20.13,0.2503542548,0.5598091321,86222.3919072134,53197924.36415537,0.40508169345,0.45936936099332054,34927.11252708358,0.0016207848884666229,0.02012328333084948
21.21,0.152249185,0.3404395273,10726.4201510931,47567603.383146234,0.24634435615,0.052522024713345675,2642.3930659154153,0.00022549843566206654,0.011614538243752946
25.0,0.02658,0.0594346868,34891.7007841731,6449384.114488474,0.043007343399999995,0.18274857624097257,1500.5993574349818,0.005410082600878006,0.0017202937359999998
24.4,0.0350392641,0.0783501764,24941.7287437193,30294755.419942923,0.05669472025,0.12912823694928466,1414.0643336765497,0.0008233018685240897,0.0023235541086065576
24.3,0.0366906138,0.0820427065,64490.5954678352,43648679.46185374,0.05936666015,0.34225684110284177,3828.5912640101023,0.0014774924754412332,0.0024430724341563785
28.02,0.0066153828,0.0147924455,39688.5068988113,27702237.97616867,0.01070391415,0.20859853545066823,424.82237058655886,0.0014326823317651817,0.00038200978408279803
18.61,0.5041444339,1.1273012246,46076.690347204,48791069.412108146,0.8157228292500001,0.24302441751020604,37585.80821249742,0.0009443672971793781,0.043832500228371846
17.48,0.8483107619,1.8968805296,21724.0335337818,44428839.68419937,1.37259564575,0.11178809687727109,29818.313836595884,0.0004889624326945391,0.07852377836098398
20.1,0.2538370294,0.5675968529,60001.94359282,66045441.559653275,0.41071694115,0.3180675232311898,24643.814735497872,0.0009084948510583475,0.020433678664179104
22.34,0.0904804968,0.2023205415,20098.8374001417,43193459.785589166,0.14640051915000002,0.10302992471889516,2942.4802296921816,0.0004653213125299902,0.006553290919874665
24.1,0.040230458,0.0899580388,58757.0460204398,46099242.64903693,0.0650942484,0.31135877772486775,3824.7457489047397,0.001274577252120373,0.0027010061576763483
22.76,0.0745684261,0.1667400697,29809.9220652961,18887816.464926213,0.1206542479,0.15536290138644943,3596.6937267459157,0.0015782619510652132,0.005301153246924428
22.43,0.0868070458,0.1941064553,68740.1714985563,71830374.76670715,0.14045675055,0.36515778069208477,9655.021120936943,0.0009569791571018904,0.0062620040370040125
20.25,0.2368944994,0.5297122041,60004.5242485396,66047254.237044066,0.38330335174999997,0.3180814303692921,22999.935264629377,0.0009085089901418601,0.018928560580246914
22.41,0.0876102615,0.1959025002,61996.8994848922,36574271.13808661,0.14175638085,0.32881832849676773,8788.456094899548,0.0016950959665285507,0.00632558593708166
26.7,0.0121494041,0.0271668934,45206.2472826071,57257086.4599928,0.01965814875,0.23833360508701318,888.6711335107738,0.0007895310445842198,0.0007362602528089888
26.52,0.0131994239,0.0295148091,31244.3821092273,73339230.64191973,0.021357116500000002,0.16309319790821256,667.2899086772832,0.0004260254959828884,0.0008053211349924586
20.08,0.2561857545,0.5728487619,24111.9243768383,36593607.85956707,0.41451725819999996,0.12465642622288445,9994.808782612754,0.0006589108258844298,0.020643289750996014
19.2,0.3841978911,0.8590926012,47139.810359854,18264941.887280732,0.6216452461499999,0.24875356484391817,29304.239014615756,0.0025808902459569846,0.0323773565703125
19.84,0.2861244538,0.6397937287,120473.3465736721,43207259.411187746,0.46295909125,0.6439475490337337,55774.23104959354,0.0027882663287474717,0.023334631615423387
20.78,0.185590173,0.4149922428,39669.9483489091,69172743.78787051,0.3002912079,0.20849852353722045,11912.536707024525,0.0005734910338465604,0.014450972468719923
22.8,0.0732073989,0.1636967205,28931.1721229277,58744696.23627097,0.1184520597,0.15062732324906644,3426.9569274960077,0.0004924899433740643,0.0051952657763157896
21.62,0.1260535197,0.2818642388,97996.4597909138,61858217.56854295,0.20395887925,0.5228197417783691,19987.248109422468,0.001584210855773969,0.009433805700740054
22.42,0.0872077289,0.19500241,45808.2158045393,23209564.84465533,0.14110506945,0.24157760981965845,6463.771472480106,0.001973678356795559,0.006293714070026762
22.11,0.100590039,0.2249261651,21249.5631396571,39844549.64562319,0.16275810205,0.1092311787861056,3458.5385660022284,0.0005333116656769969,0.007361289102216191
21.78,0.1170994827,0.2618424035,135483.9215816506,59962559.271489255,0.18947094309999998,0.7248394471836734,25670.26639696178,0.0022594752997153996,0.008699308682277317
21.52,0.131994239,0.2951480911,78082.3754918827,72483275.94066884,0.21357116505,0.41550286164484257,16676.143903672957,0.0010772467783574933,0.009924310643587361
23.1,0.063760979,0.1425738833,40409.646488316,42031447.080604345,0.10316743115,0.2124847523474292,4168.959421879181,0.0009614145906235825,0.00446612256060606
23.1,0.063760979,0.1425738833,40410.8345078482,42032283.123260625,0.10316743115,0.21249115457752016,4169.081986802474,0.0009614237320714297,0.00446612256060606
26.86,0.011286388,0.0252371308,82883.1871570864,57928947.443601474,0.0182617594,0.4413744067423678,1513.5928221678819,0.0014307732284930587,0.0006798867982129561
18.8,0.4619074603,1.0328564805,78323.5865989609,24246527.717721,0.7473819704,0.4168027468455116,58537.63648112643,0.003230301159440522,0.03975436012765957
20.21,0.2412986969,0.5395602892,61871.8787412754,71931291.1411226,0.39042949304999996,0.32814459246374406,24156.606251007226,0.0008601524838458475,0.019318629047501236
24.5,0.0334622374,0.0748238376,36652.3514688251,48174816.51490205,0.0541430375,0.1922367121574708,1984.4696400397775,0.000760819741938972,0.0022099198979591834
25.8,0.0183888672,0.0411187571,35730.6674985484,31895183.2630182,0.02975381215,0.18726976280273744,1063.1235687459193,0.001120252773088072,0.0011532485329457363
22.49,0.0844413128,0.1888165155,20407.2809667143,38375522.78211834,0.13662891415,0.10469212523812464,2788.224639236137,0.0005317785788242964,0.006075096227212095
23.52,0.052547853,0.1175005715,36240.148835212,46542120.80022224,0.08502421225,0.19001535465200248,3081.290106536655,0.0007786527174120298,0.0036149750106292517
25.2,0.0242412481,0.0542050786,41075.937963459,49343092.29927208,0.03922316335,0.2160753930868274,1611.1282244952188,0.0008324556903391513,0.001556474736111111
23.4,0.0555334912,0.1241766613,46153.5813269327,33222897.958949804,0.08985507625,0.2434387825360333,4147.133569342113,0.0013892099775269465,0.0038399605235042737
26.1,0.0160160338,0.0358129403,43280.1704318666,58425609.14068748,0.025914487049999997,0.2279539885595821,1121.5834161783998,0.0007407739699837614,0.0009928922241379309
20.83,0.1813656249,0.4055458661,29065.7439110685,24842799.20142587,0.2934557455,0.15135252980340264,8529.509547934693,0.0011699866699965216,0.014088129884781565
24.1,0.040230458,0.0899580388,48646.840771062,51003879.00830753,0.0650942484,0.2568749426370742,3166.6295370267576,0.0009537870788835176,0.0027010061576763483
18.72,0.4792421155,1.071617948,66017.4968433568,54431025.55809015,0.77543003175,0.35048530340279,51191.94967329969,0.0012128652026389118,0.041422544431089746
18.7,0.4836764882,1.0815335068,90134.9569060636,67746352.04803951,0.7826049975,0.48045415016520665,70540.06772413252,0.0013304769065963602,0.04185053462566845
21.62,0.1260535197,0.2818642388,63736.3226017195,55649940.81984667,0.20395887925,0.3381920691783376,12999.588925363152,0.0011453080032564735,0.009433805700740054
21.14,0.1572370824,0.3515928047,33919.6056200616,60737384.63931346,0.25441494355,0.1775099612668253,8629.654549066234,0.0005584633882655934,0.012034765541627246
22.5,0.0840533402,0.1879489824,65531.7837032375,33008395.27283565,0.1360011613,0.34786779822129404,8912.398685700715,0.001985306560999864,0.006044496057777778
21.75,0.1187284988,0.2654849942,20018.0254141969,51012466.389798924,0.19210674649999998,0.10259442941422718,3845.5977336756814,0.0003924143808541661,0.008832494091954022
23.9,0.04411182,0.0986370281,17928.0572163319,49772933.42992072,0.07137442405,0.09133160340599976,1279.6047581511357,0.00036019691790065465,0.0029863775753138076
18.93,0.4350658314,0.9728367737,81551.1444883074,50933850.764341615,0.7039513025499999,0.43419603683735264,57408.034386987245,0.0016011187700224053,0.03718707356312731
26.6,0.0127219879,0.0284472297,63895.0278785796,54024426.057243235,0.0205846088,0.3390473309577699,1315.2541531456552,0.0011827062782837836,0.0007738574736842105
26.3,0.0146067964,0.0326617897,56391.9223665906,55779107.4953895,0.023634293049999998,0.29861314062452404,1332.7832188648517,0.0010109864588860938,0.0008986423212927755
22.3,0.0921626549,0.2060819612,23214.2854820206,34316749.40138631,0.14912230804999999,0.11981905563472092,3461.7678308105183,0.0006764709911913394,0.006687099015695066
21.57,0.1289896833,0.2884297004,39451.7447895618,40155025.992527984,0.20870969185,0.2073226258724545,8233.961497974287,0.0009824858486432795,0.009675924517848863
19.93,0.2745079817,0.6138185073,62968.7498135627,71290327.41343352,0.4441632445,0.33405562405420064,27968.40421930078,0.0008832719963311215,0.02228616379829403
21.89,0.1113153296,0.2489086439,73224.9906443183,12920744.99382802,0.18011198675,0.3893264440089164,13188.698544698333,0.005667242150456216,0.008228048732297853
18.59,0.5088092249,1.1377320144,80051.8479833095,28313515.831650257,0.82327061965,0.4261163370180994,65904.33449334682,0.0028273368966005826,0.04428567077192039
26.5,0.0133215567,0.0297879063,38942.8489446761,47630765.11479872,0.0215547315,0.20458018923484794,839.4026528475517,0.0008175986434569511,0.0008133860943396226
23.5,0.0530340723,0.1185877909,58459.7129289286,64018235.88655357,0.0858109316,0.30975645148870784,5016.482427499928,0.0009131728189530995,0.0036515290042553193
20.9,0.1756123185,0.3926810818,98915.6668881985,72382013.75581709,0.28414670015,0.5277733432794931,28106.56033941822,0.001366577990243453,0.013595535892344498
